,name,均值,标准差,三阶矩,一致性,图像熵,灰度共生矩阵结果,能量,对比度,熵,逆差距
43,DiBei,174.65684210526317,27.539320601909814,-0.10137306979496555,0.011347245225920233,6.702600195118607,0,0.011707971683594947,4.375438596491229,4.673962730435534,0.44534585362609225
44,DiBei,158.36235294117648,26.79596954171603,-0.0203096622750712,0.013569550375223116,6.538755015801968,0,0.014337716262975775,3.358823529411763,4.4237277380759945,0.4662489910725203
45,DiBei,118.94462901439645,27.894273775100714,-0.21158014288294344,0.011350285571054997,6.724375455921846,0,0.012011840070443177,3.4385382059800653,4.746660226250261,0.49011071248720134
46,DiBei,175.46634615384616,40.555543470244416,-1.8521977827354994,0.013180063084519134,6.624301599742622,0,0.01485967291255753,4.371794871794868,4.4222716277679615,0.4634568386610102
47,DiBei,74.63283018867925,23.58320264782258,0.17111603730933522,0.014564043983778419,6.392532383176851,0,0.010382662869348486,8.71094339622641,4.969896611141063,0.3828711543124637
48,DiBei,145.30718085106383,29.34642754952025,-0.48866267934557744,0.013737991006792072,6.577043813373907,0,0.012554779060409424,5.982269503546094,4.781926224826463,0.41049402541362695
49,DiBei,122.56422018348624,31.951482769786224,-0.27264624720932196,0.010772460516008664,6.858456466258069,0,0.006846127680768171,10.001251042535447,5.281053577196865,0.3373898160611185
50,DiBei,112.99827425992301,27.898716318349283,0.030495235264925966,0.010769817005442661,6.762795518945141,0,0.008847305758816253,5.20005309969467,4.981618187609685,0.4287695659147044
51,DiBei,57.9025974025974,20.046624025809525,-0.040779204062065214,0.022685106909193564,5.744748807600895,0,0.01100522853769606,8.792207792207789,4.267611576273686,0.30672089398057817
52,DiBei,192.26461538461538,24.15386529334684,-0.5430551022186547,0.017951183585068975,6.189283237589286,0,0.02398165680473372,5.153076923076928,4.187065149798841,0.4827619954603239
53,DiBei,119.18892694063926,50.93305469777185,-0.2698774681674743,0.0056095178572577176,7.583097336671682,0,0.0037191065722670517,13.557791095890408,5.792366391067237,0.3287906008402715
54,DiBei,130.55217086834733,29.548009089745918,-0.31434309083885525,0.012004067101543114,6.693716268077078,0,0.00841966688636239,8.795518207282912,5.087417630888612,0.3620818981338976
55,DiBei,204.21625668449198,35.66882826728682,-1.3616752495135538,0.010649935642440767,6.80013792970459,0,0.014789327690239929,4.117647058823531,4.568130799542149,0.502363206806229
56,DiBei,221.8409586056645,19.906283001917142,-0.22075498128547205,0.01916167076842612,5.943588993171094,0,0.03169721047460378,2.956427015250544,3.6423201693954796,0.5372731434096233
57,DiBei,157.57271468144043,24.21131784065748,-0.08804685451276555,0.01634233944452035,6.338727915763736,0,0.03110924179525936,2.462603878116345,3.9795142802579293,0.5659296005246802
58,DiBei,137.7693900302596,29.84021283577622,0.027602037079628758,0.010526725239632384,6.864645376155412,0,0.013482324955350998,3.1831501831501834,4.66093017591539,0.5026197528241496
59,DiBei,122.01023017902813,29.612769865716903,0.009008832331834476,0.011049648045002414,6.826116369844521,0,0.014820043857640925,2.924232736572894,4.642884426508177,0.5235122405083648
60,DiBei,126.7995337995338,26.593493284924403,-0.23603007401242304,0.012896083735569164,6.610231138826693,0,0.012446206252400078,4.2687312687312735,4.78132104254955,0.4676735014659933
61,DiBei,94.00717948717949,18.611464454667516,-0.01379958634112702,0.018946482372484752,6.079952573537178,0,0.012776857330703472,5.007179487179489,4.664890013697728,0.43351941030540864
62,DiBei,171.99243856332703,22.6586393625096,-0.17662658789809213,0.016886374903720025,6.2164718423069605,0,0.019842517715416966,3.4253308128544453,4.239550867931999,0.48138038062868477
63,DiBei,154.84045584045583,41.09928980998868,-1.0853086871274655,0.009188071665676034,7.09216649960174,0,0.007835213370418908,7.112332112332108,5.178172324311559,0.40133265353867664
64,DiBei,167.86088154269973,34.60829510581147,-0.4956278656809896,0.010437536577057926,6.952570068110099,0,0.012086729428014172,3.931473829201101,4.7886053219463625,0.46150265592061585
65,DiBei,111.93589743589743,21.43824768476348,-0.14478849528927093,0.023257726861629635,5.7057484913239485,0,0.0131492439184747,10.256410256410252,4.0815457467700424,0.30032396991266497
